,0
0,0.0
1,-0.018518518518518517
2,0.0
3,3.469446951953614e-18
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,-0.018518518518518517
64,-0.018518518518518517
65,-0.018518518518518517
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,1.734723475976807e-18
76,0.0
77,0.0
78,0.0
79,0.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,0.0
103,0.0
104,-0.018518518518518517
105,0.0
106,-0.018518518518518517
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,0.0
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,3.469446951953614e-18
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,-0.018518518518518517
147,-0.018518518518518517
148,-0.018518518518518517
149,-0.018518518518518517
150,0.0
151,3.469446951953614e-18
152,0.0
153,0.0
154,0.0
155,-0.018518518518518517
156,-0.018518518518518517
157,-0.018518518518518517
158,-0.018518518518518517
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,-0.018518518518518517
166,-0.018518518518518517
167,-0.018518518518518517
168,-0.018518518518518517
169,0.0
170,1.734723475976807e-18
171,0.0
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,-0.018518518518518517
185,-0.018518518518518517
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.0
202,0.0
203,0.0
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,6.938893903907228e-18
213,0.0
214,0.0
215,3.469446951953614e-18
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.0
226,0.0
227,0.0
228,0.0
229,0.0
230,-0.018518518518518517
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,-0.018518518518518517
240,-0.018518518518518517
241,-0.018518518518518517
242,-0.018518518518518517
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,-0.018518518518518517
288,-0.018518518518518517
289,-0.018518518518518517
290,0.0
291,-0.018518518518518517
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,-0.018518518518518517
308,0.0
309,-0.018518518518518517
310,0.0
311,-0.018518518518518517
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,3.469446951953614e-18
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,-0.018518518518518517
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,1.734723475976807e-18
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,-0.018518518518518517
348,-0.018518518518518517
349,-0.018518518518518517
350,-0.018518518518518517
351,0.0
352,0.0
353,-0.018518518518518517
354,0.0
355,0.0
356,0.0
357,1.734723475976807e-18
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,-0.018518518518518517
367,0.0
368,0.0
369,-0.018518518518518517
370,-0.018518518518518517
371,0.0
372,0.0
373,0.0
374,-0.018518518518518517
375,-0.018518518518518517
376,-0.018518518518518517
377,-0.018518518518518517
378,0.0
379,-0.018518518518518517
380,-0.018518518518518517
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,-0.018518518518518517
387,-0.018518518518518517
388,0.0
389,-0.018518518518518517
390,-0.018518518518518517
391,-0.018518518518518517
392,-0.018518518518518517
393,0.0
394,0.0
395,-0.018518518518518517
396,-0.018518518518518517
397,-0.018518518518518517
398,-0.018518518518518517
399,-0.018518518518518517
400,-0.018518518518518517
401,-0.018518518518518517
402,0.0
403,0.0
404,0.0
405,-0.018518518518518517
406,-0.018518518518518517
407,-0.018518518518518517
408,-0.018518518518518517
409,-0.018518518518518517
410,-0.018518518518518517
411,-0.018518518518518517
412,0.0
413,0.0
414,0.0
415,0.0
416,-0.018518518518518517
417,-0.018518518518518517
418,-0.018518518518518517
419,-0.018518518518518517
420,-0.018518518518518517
421,0.0
422,0.0
423,0.0
424,0.0
425,-0.018518518518518517
426,-0.018518518518518517
427,-0.018518518518518517
428,-0.018518518518518517
429,-0.018518518518518517
430,-0.018518518518518517
431,-0.018518518518518517
432,3.469446951953614e-18
433,0.0
434,0.0
435,0.0
436,-0.018518518518518517
437,-0.018518518518518517
438,-0.018518518518518517
439,-0.018518518518518517
440,-0.018518518518518517
441,-0.018518518518518517
442,0.0
443,0.0
444,0.0
445,-0.018518518518518517
446,-0.018518518518518517
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,-0.018518518518518517
457,0.0
458,-0.018518518518518517
459,0.0
460,-0.018518518518518517
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,-0.018518518518518517
467,0.0
468,-0.018518518518518517
469,-0.018518518518518517
470,-0.018518518518518517
471,0.0
472,0.0
473,0.0
474,0.0
475,0.0
476,-0.018518518518518517
477,0.0
478,0.0
479,0.0
480,0.0
481,3.469446951953614e-18
482,0.0
483,0.0
484,0.0
485,0.0
486,-0.018518518518518517
487,-0.018518518518518517
488,-0.018518518518518517
489,-0.018518518518518517
490,-0.018518518518518517
491,-0.018518518518518517
492,-0.018518518518518517
493,-0.018518518518518517
494,0.0
495,1.734723475976807e-18
496,0.0
497,0.0
498,0.0
499,-0.018518518518518517
500,-0.018518518518518517
501,-0.018518518518518517
502,-0.018518518518518517
503,-0.018518518518518517
504,0.0
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,0.0
