,0
0,0.0
1,0.07439307
2,0.066819206
3,0.028178789
4,0.023442008
5,0.016291872
6,0.012091443
7,0.0
8,0.043365814
9,0.08564687
10,0.100973964
11,0.1036399
12,0.06878668
13,0.05250302
14,0.0006853491
15,0.0
16,0.04828888
17,0.09340294
18,0.118998386
19,0.09902236
20,0.10437341
21,0.06140177
22,0.0029927194
23,0.0
24,0.055333443
25,0.07732104
26,0.091443725
27,0.020891488
28,0.011966497
29,0.009516627
30,0.0
31,0.010532305
32,0.032399148
33,0.019860022
34,0.03618028
35,0.025246136
36,0.01084052
37,0.0
38,0.0
39,0.027219705
40,0.041315287
41,0.05405931
42,0.038855188
43,0.033926457
44,0.010823518
45,0.0
46,0.016557276
47,0.04529196
48,0.039091945
49,0.04100336
50,0.05466561
51,0.014360338
52,0.0
53,0.0
54,0.053714067
55,0.082475305
56,0.16017076
57,0.06755404
58,0.081530966
59,0.037828565
60,0.00027871132
61,0.0
62,0.068959594
63,0.17967218
64,0.2986407
65,0.25660092
66,0.21001685
67,0.09293786
68,0.0
69,0.0
70,0.04676041
71,0.073551714
72,0.08311996
73,0.105394326
74,0.123483
75,0.02178429
76,0.005142063
77,0.0
78,0.029126897
79,0.107924804
80,0.08860528
81,0.05191412
82,0.05089052
83,0.048977166
84,0.03790018
85,0.0
86,0.038627222
87,0.05817339
88,0.041137554
89,0.03988249
90,0.0
91,0.014823288
92,0.009777546
93,0.0
94,0.019308373
95,0.05326491
96,0.011575013
97,0.023269549
98,0.007672429
99,0.017784774
100,0.00159657
101,0.0
102,0.06733352
103,0.118721716
104,0.245702
105,0.19121104
106,0.213709
107,0.11032874
108,0.0135141015
109,0.0
110,0.017504588
111,0.11847064
112,0.19698983
113,0.17023297
114,0.10489027
115,0.0052773654
116,0.029220842
117,0.006261438
118,0.0
119,0.041155323
120,0.054390013
121,0.06316881
122,0.10662575
123,0.07296515
124,0.068267584
125,0.018035248
126,0.0
127,0.025924973
128,0.03518127
129,0.09425846
130,0.13424316
131,0.07816825
132,0.07010569
133,0.044737533
134,0.0
135,0.009953707
136,0.08197147
137,0.13117565
138,0.14420299
139,0.14307281
140,0.15140025
141,0.14599386
142,0.05467564
143,0.0
144,0.0
145,0.124592446
146,0.32146722
147,0.39633593
148,0.4167447
149,0.34975404
150,0.20347895
151,0.02314508
152,0.0
153,0.008248672
154,0.15876625
155,0.3200463
156,0.45151055
157,0.4427917
158,0.38132173
159,0.21316576
160,0.023146205
161,0.0
162,0.0031535327
163,0.03677915
164,0.15058117
165,0.34414023
166,0.43752155
167,0.44228286
168,0.38023838
169,0.21843874
170,0.023302153
171,0.0
172,0.0
173,0.036767334
174,0.0785215
175,0.11031803
176,0.05955407
177,0.0
178,0.018934712
179,0.0
180,0.0
181,0.0
182,0.013141647
183,0.047398485
184,0.08448224
185,0.08938074
186,0.0699677
187,0.048551038
188,0.0
189,0.0
190,0.020785198
191,0.05831635
192,0.08199767
193,0.06935893
194,0.10190603
195,0.091790594
196,0.0
197,0.0
198,0.0038705915
199,0.030691385
200,0.043852404
201,0.078860514
202,0.08802539
203,0.0554889
204,0.046670258
205,0.004060179
206,0.0
207,0.0031431764
208,0.05298511
209,0.079980984
210,0.09959692
211,0.12764272
