,0
0,0.0
1,0.26784557
2,0.30486602
3,0.21580112
4,0.15378626
5,0.0
6,0.0
7,0.0
8,0.03822261
9,0.1067111
10,0.2917179
11,0.39604232
12,0.18125546
13,0.0
14,0.0
15,0.0033272207
16,0.071648285
17,0.19144213
18,0.27500695
19,0.20737574
20,0.07446206
21,0.04626359
22,0.0
23,0.0
24,0.05936052
25,0.09660763
26,0.08007053
27,0.06397873
28,0.12851265
29,0.027718425
30,0.0
31,0.0
32,0.023678675
33,0.0700871
34,0.103038765
35,0.062923685
36,0.04254949
37,0.04188653
38,0.011270672
39,0.0
40,0.057674758
41,0.10173185
42,0.13893163
43,0.13093421
44,0.10869171
45,0.05456709
46,0.0
47,0.0
48,0.032542244
49,0.0135128945
50,0.020663805
51,0.011641473
52,0.04638476
53,0.050974973
54,0.022580087
55,0.0
56,0.123948544
57,0.29715306
58,0.36125445
59,0.39496008
60,0.317569
61,0.16802076
62,0.0
63,0.0
64,0.10247454
65,0.19332755
66,0.31805688
67,0.20567967
68,0.049574554
69,0.0058847517
70,0.0
71,0.0
72,0.16510092
73,0.29758942
74,0.3851382
75,0.39531618
76,0.2614205
77,0.0
78,0.0
79,0.0044700205
80,0.022682503
81,0.05303897
82,0.12240329
83,0.14433655
84,0.08470858
85,0.032757446
86,0.0
87,0.0
88,0.07196629
89,0.19359453
90,0.22482267
91,0.17166984
92,0.17020077
93,0.11126159
94,0.012568384
95,0.0
96,0.062393054
97,0.09817061
98,0.14343578
99,0.256928
100,0.063606486
101,0.1242308
102,0.018597186
103,0.0
104,0.017932922
105,0.07307122
106,0.10302678
107,0.18540487
108,0.25251627
109,0.13435578
110,0.0
111,0.0
112,0.030124858
113,0.04339718
114,0.03367699
115,0.039898343
116,0.019882016
117,0.041410193
118,0.0
119,0.0
120,0.0037298352
121,0.1062125
122,0.2624604
123,0.25480455
124,0.24305376
125,0.17619357
126,0.15908544
127,0.0
128,0.0
129,0.02221395
130,0.1283597
131,0.25896206
132,0.38637057
133,0.40719336
134,0.29183263
135,0.11049683
136,0.02220305
137,0.0
138,0.014820904
139,0.17103061
140,0.22348943
141,0.31195134
142,0.29185125
143,0.21387997
144,0.14162014
145,0.00833568
146,0.0
147,0.018842041
148,0.19209725
149,0.33358845
150,0.43509263
151,0.4337681
152,0.36901623
153,0.22192901
154,0.036981076
155,0.0
156,0.049410217
157,0.13673152
158,0.12206355
159,0.10684642
160,0.07438606
161,0.05576977
162,0.010849357
163,0.0
164,0.00092312694
165,0.1015157
166,0.2064412
167,0.28496528
168,0.37400532
169,0.34890798
170,0.22769241
171,0.06953688
172,0.0
173,0.0
174,0.20801948
175,0.26443392
176,0.23953353
177,0.18292193
178,0.15768118
179,0.09115146
180,0.0
181,0.0
182,0.028104194
183,0.12949796
184,0.102430314
185,0.107349716
186,0.12719506
187,0.08518279
188,0.071020775
189,0.0
190,0.0
191,0.014172971
192,0.041843414
193,0.049742907
194,0.059699
195,0.04260791
196,0.036191374
197,0.015499994
198,0.019995704
199,0.0
200,0.011744335
201,0.21103075
202,0.3559978
203,0.44908848
204,0.48118
205,0.42799395
206,0.29021856
207,0.09657645
208,0.0
209,0.009295076
210,0.11143387
211,0.2576612
212,0.21257567
213,0.22582245
214,0.19532791
215,0.03681843
216,0.0
217,0.0
218,0.041380197
219,0.032471567
220,0.06912406
221,0.0931042
222,0.06278756
223,0.0010435283
224,0.012936056
225,0.0
226,0.010767862
227,0.17790774
228,0.37890303
229,0.44011214
230,0.45003098
231,0.37016037
232,0.19841997
233,0.099217676
234,0.0
235,0.0
236,0.050823882
237,0.10253519
238,0.17841597
239,0.09128402
240,0.08502701
241,0.045607015
242,0.038683325
243,0.0
244,0.0
245,0.018524706
246,0.03225691
247,0.027938321
248,0.012722373
249,0.018509835
250,0.023713626
251,0.052343488
252,0.0
253,0.0
254,0.01401943
255,0.055915713
256,0.10365474
257,0.13050653
258,0.1153236
259,0.052614532
260,0.0005084872
261,0.039707884
262,0.0
263,0.037101895
264,0.08899325
265,0.103732534
266,0.09859192
267,0.015969843
268,0.061145894
269,0.0
270,0.0052365363
271,0.0
272,0.03566637
273,0.073980756
274,0.064935684
275,0.0349354
276,0.056072623
277,0.042134956
278,0.045780644
279,0.016096652
280,0.0
281,0.022747315
282,0.16475998
283,0.47213805
284,0.4512354
285,0.32649627
286,0.19293916
287,0.032336034
288,0.051192
289,0.0
290,0.0
291,0.03334584
292,0.031302683
293,0.049533695
294,0.03778524
295,0.05957137
296,0.12519836
297,0.064996645
298,0.034267582
299,0.007130891
300,0.0
301,0.045653686
302,0.08504139
303,0.1091075
304,0.13332367
305,0.059843853
306,0.0387661
307,0.0
308,0.0
309,0.025444202
310,0.12007645
311,0.08471164
312,0.07331418
313,0.19156194
314,0.17033249
315,0.17497164
316,0.112312935
317,0.0
318,0.0
319,0.053367183
320,0.18752353
321,0.24994084
322,0.26463366
323,0.20207866
324,0.2216005
325,0.24499327
326,0.15342334
327,0.0
328,0.0
329,0.059518814
330,0.13459533
331,0.14571543
332,0.20037243
333,0.6275767
334,0.076778956
335,0.33726454
336,0.07825703
337,0.0
338,0.0
339,0.034118645
340,0.01784265
341,0.034041554
342,0.022990823
343,0.07769925
344,0.046930566
345,0.02505581
346,0.051602654
347,0.0
348,0.0019349456
349,0.004329592
350,0.044039145
351,0.15450402
352,0.17171973
353,0.13410163
354,0.14279164
355,0.1863074
356,0.09536593
357,0.0
358,0.0
359,0.100013115
360,0.29350245
361,0.40579823
362,0.4117015
363,0.42360118
364,0.21806614
365,0.1390838
366,0.0704434
367,0.0
368,0.0
369,0.07591759
370,0.21570693
