,1
0,-0.10060828924179077
1,-0.07014213502407074
2,-0.05863434821367264
3,-0.1560225486755371
4,-0.015826839953660965
5,-0.012231903150677681
6,-0.12953729927539825
7,-0.0855659544467926
8,-0.0741896852850914
9,-0.06448566168546677
10,-0.05307844281196594
11,-0.044276703149080276
12,-0.04317910224199295
13,0.06772780418395996
14,-0.04944324120879173
15,-0.05057273060083389
16,-0.03159452974796295
17,-0.026806414127349854
18,-0.023055225610733032
19,-0.018688973039388657
20,0.09109997004270554
21,0.09573310613632202
22,-0.07277417927980423
23,-0.045685775578022
24,-0.02789965271949768
25,-0.023639364168047905
26,-0.019923411309719086
27,-0.015490986406803131
28,-0.006100818514823914
29,-0.007795263081789017
30,-0.0076173171401023865
31,-0.006278637796640396
32,-0.0082893967628479
33,-0.007173236459493637
34,-0.005681663751602173
35,-0.004663452506065369
36,-0.003608466126024723
37,-0.0027672071009874344
38,-0.002486930228769779
39,-0.0022247005254030228
40,0.004079400096088648
41,-0.0024014171212911606
42,-0.0027173124253749847
43,0.11036743968725204
44,-0.00929730013012886
45,-0.028900422155857086
46,-0.009362645447254181
47,0.09738543629646301
48,-0.021862881258130074
49,-0.033956512808799744
50,-0.014666439965367317
51,-0.010916098952293396
52,-0.010522332042455673
53,-0.00823616050183773
54,0.09791703522205353
55,0.14946436882019043
56,0.0932987704873085
57,0.05232109874486923
58,0.046344731003046036
59,0.04009732976555824
60,-0.0018528951331973076
61,-0.002341371960937977
62,0.0035283034667372704
63,0.004172879736870527
64,-0.11097059398889542
65,-0.07282352447509766
66,-0.06711968779563904
67,0.055100444704294205
68,-0.06749028712511063
69,-0.05765094608068466
70,0.0677541047334671
71,-0.04207445681095123
72,0.05445396155118942
73,-0.049546658992767334
74,0.0533212348818779
75,-0.050917260348796844
76,-0.04947204515337944
77,-0.031094342470169067
78,-0.02517107129096985
79,-0.021734466776251793
80,0.08020153641700745
81,-0.037136662751436234
82,-0.0337524488568306
83,-0.020744767040014267
84,-0.026907525956630707
85,-0.022638686001300812
86,-0.017233621329069138
87,-0.013685446232557297
88,-0.008804455399513245
89,0.10274873673915863
90,-0.016518162563443184
91,-0.03314442187547684
92,-0.019489508122205734
93,-0.006736183539032936
94,-0.009224239736795425
95,-0.008491778746247292
96,0.10748137533664703
97,0.2802923321723938
98,-0.09776151925325394
99,-0.0766703188419342
100,-0.041099801659584045
101,-0.0374671146273613
102,-0.03056296706199646
103,-0.023427072912454605
104,-0.019000496715307236
105,-0.01662764698266983
106,-0.014239277690649033
107,-0.011888310313224792
108,-0.012464679777622223
109,-0.013076072558760643
110,-0.013523023575544357
111,-0.006937272846698761
112,-0.005689879879355431
113,-0.005959171801805496
114,-0.004737558774650097
115,-0.0007622512057423592
116,0.10525619238615036
117,-0.01651659980416298
118,0.07390405982732773
119,0.08923842757940292
120,0.05716054141521454
121,0.21423876285552979
122,0.023169908672571182
123,-0.14662650227546692
124,-0.06244279444217682
125,-0.05727647244930267
126,0.05915221571922302
127,0.06491879373788834
128,0.0361701175570488
129,0.026504680514335632
130,-0.09449043869972229
131,0.03701969236135483
132,-0.075689397752285
133,0.033172737807035446
134,0.045787692070007324
135,0.023939847946166992
136,0.016781721264123917
137,0.015254498459398746
138,0.41317981481552124
139,0.5852603912353516
140,0.32217246294021606
141,0.09041527658700943
142,0.11899015307426453
143,0.14077720046043396
144,0.10115145146846771
145,0.07186143100261688
146,0.07367359101772308
147,0.06624305248260498
148,0.04948319494724274
