,0,1
0,0.039004445,0.690542698
1,0.188951671,0.916550338
2,0.196244419,0.977713764
3,0.052119568,0.983947873
4,0.16487205,1.027423263
5,0.188916504,1.031402826
6,0.094404161,1.01295352
7,0.121926509,1.023713708
8,0.135116309,1.026085854
9,0.066258758,1.014767289
10,0.126313567,1.029588819
11,0.126171649,1.02710247
12,0.104039066,1.022821903
13,0.205722645,1.045420408
14,0.03370975,1.007588863
15,0.075116128,1.022627831
16,0.100635648,1.026715517
17,0.062621132,1.019190431
18,0.088083804,1.025713444
19,0.086689621,1.024550915
20,0.216147423,1.050829649
21,0.120916083,1.026221752
22,0.012839586,1.008831739
23,0.040847808,1.019318104
24,0.095183156,1.029071927
25,0.110292092,1.028851271
26,0.113478027,1.027699709
27,0.116182998,1.027240276
28,0.152708113,1.032962084
29,0.136707544,1.027237773
30,0.111154333,1.023146629
31,0.11733973,1.0257653
32,0.094141506,1.021825314
33,0.087144434,1.022321224
34,0.081748888,1.022460222
35,0.083255768,1.023525
36,0.118764527,1.02972436
37,0.109181911,1.025876045
38,0.098577261,1.024113894
39,0.098927245,1.024736881
40,0.109966092,1.027010441
41,0.117365062,1.027313471
42,0.132276937,1.028984308
43,0.23348026,1.04870522
44,0.124358669,1.019694567
45,0.177228048,1.03298974
46,0.208787113,1.034819603
47,0.275898725,1.045222044
48,0.206851751,1.024350405
49,0.174590155,1.021790504
50,0.208569095,1.029978633
51,0.222869053,1.030194402
52,0.179264054,1.02178216
53,0.228245065,1.032428265
54,0.267840385,1.038290024
55,0.210855067,1.026547909
56,0.195402876,1.028385997
57,0.188897565,1.029963255
58,0.198190421,1.032913208
59,0.188671708,1.031418085
60,0.180805787,1.030777693
61,0.197601199,1.034263372
62,0.211994424,1.035277128
63,0.191086382,1.030523777
64,0.081528157,1.01071012
65,0.139995381,1.027150393
66,0.131548822,1.023559809
67,0.261428267,1.050166011
68,0.139543623,1.017091036
69,0.134276077,1.021882415
70,0.309480727,1.056216002
71,0.151512027,1.014417648
72,0.245774657,1.041179657
73,0.113413841,1.011893988
74,0.269166023,1.04893446
75,0.056586698,1.003069043
76,0.155175135,1.030914545
77,0.217904136,1.037445426
78,0.210663915,1.03057909
79,0.194531053,1.026771545
80,0.262986958,1.041466475
81,0.163233906,1.017256975
82,0.384299099,1.05702424
83,0.261632353,1.016638994
84,0.138838708,1.004715919
85,0.250889301,1.033123612
86,0.250373632,1.026694536
87,0.27162537,1.028274775
88,0.245635688,1.021779537
89,0.317755282,1.036962748
90,0.151138499,1.004738688
91,0.125475526,1.013226867
92,0.182143092,1.027788877
93,0.170589343,1.024583101
94,0.164675906,1.024723172
95,0.145557195,1.022706509
96,0.23376061,1.042903781
97,0.208473533,1.034297705
98,0.070522517,1.008985996
99,0.087705597,1.019912243
100,0.11072617,1.025390148
101,0.170865655,1.034892559
102,0.257803053,1.044506073
103,0.245004684,1.033084154
104,0.19906944,1.023622751
105,0.112773925,1.012787342
106,0.115417123,1.020240068
107,0.108863778,1.021512747
108,0.148722351,1.029661059
109,0.138767272,1.025806189
110,0.134492904,1.025199413
111,0.267402649,1.047377706
112,0.128991246,1.014300346
113,0.144383833,1.024001122
114,0.212742761,1.035701513
115,0.197863713,1.028319597
116,0.217458352,1.035167098
117,0.122466579,1.015528083
118,0.232700244,1.043430805
119,0.179206908,1.028521776
120,0.138190344,1.025325656
121,0.241184041,1.046933889
122,0.161266133,1.025927544
123,0.073197141,1.012122989
124,0.142813951,1.029616117
125,0.142146945,1.026706934
126,0.239251837,1.046523571
127,0.258395672,1.041548252
128,0.227363437,1.032449245
129,0.218567193,1.031902552
130,0.138962209,1.016311646
131,0.30614534,1.051980257
132,0.088572383,1.003296733
133,0.176011354,1.034491658
134,0.136115104,1.026190042
135,0.227798387,1.044108033
136,0.203618124,1.033370852
137,0.279161394,1.044820309
138,0.277431697,1.037962198
139,0.139353424,1.017490387
140,0.180201411,1.035007596
141,0.122287586,1.02687335
142,0.1338076,1.034015179
143,0.123045355,1.033421516
144,0.159278303,1.040144324
145,0.118936807,1.032099247
146,0.065622836,1.027621508
147,0.091233328,1.036045313
148,0.135945067,1.042102337
149,0.128886074,1.037724495
150,0.127599239,1.037274122
151,0.163185194,1.042258501
152,0.063791633,1.025376439
153,0.124253735,1.040735245
154,0.198263377,1.048573971
155,0.179140136,1.038786888
156,0.189301342,1.039740801
157,0.139634401,1.031165838
158,0.127298921,1.03297019
159,0.05739139,1.025387526
160,0.143808514,1.043863297
161,0.133648649,1.037363768
162,0.094045006,1.031703234
163,0.069787771,1.031281114
164,0.026010439,1.01757431
165,0.204525232,1.054434538
166,0.091511279,1.024166584
167,0.116111219,1.033322573
168,0.181863695,1.045178056
169,0.12908709,1.031420469
170,-0.018157959,1.004403591
171,0.014123321,1.016404629
172,0.144950509,1.044950008
173,0.150047511,1.040717959
174,0.131327435,1.035383701
175,0.003576234,1.008996725
176,0.194941819,1.054319382
177,0.035365984,1.011601806
178,0.144721821,1.041244864
179,0.100484774,1.028857708
180,0.12198367,1.034461737
181,0.026232928,1.012980938
182,0.043428972,1.020026922
183,0.120825186,1.038641214
184,0.081879795,1.028610945
185,0.110682726,1.035197496
186,0.09006317,1.030175328
187,0.005640954,1.012407064
188,0.109565504,1.039141417
189,0.108872861,1.036866188
190,-0.035341486,1.006453753
191,0.06393598,1.034481764
192,-0.015912369,1.01274538
193,0.113154925,1.042950869
194,0.007392034,1.014068604
195,0.015054584,1.018578768
196,0.051713213,1.025166035
197,0.048988059,1.022922516
198,0.027760923,1.019125223
199,0.020948827,1.019130707
200,0.123962782,1.042419672
201,0.109663598,1.034361839
202,0.073175356,1.027931452
203,-0.01741834,1.010173798
204,-0.018005371,1.01401341
205,-0.021068975,1.0149827
206,-0.011410877,1.017712831
207,0.00226979,1.020219088
208,0.099766724,1.041442633
209,0.071599066,1.031296253
210,0.039192617,1.026389599
211,0.033919275,1.027349472
212,-0.050966904,1.008990645
213,0.039525449,1.033183575
214,0.025738403,1.028020501
215,0.017547101,1.027061939
216,0.017794654,1.027622938
217,0.010743514,1.026607513
218,0.009247884,1.026855111
219,0.00807023,1.026919365
220,0.012293547,1.028006673
221,-0.05785723,1.010895491
222,0.040162161,1.035321712
223,-0.047271237,1.011881232
224,-0.028703198,1.017149448
225,0.066936061,1.038716316
226,0.040275425,1.029560328
227,-0.042586192,1.011311293
228,-0.033767089,1.015380502
229,-0.015709653,1.018890858
230,0.069081619,1.038145185
231,0.042687625,1.02953732
232,-0.034601822,1.012343645
233,0.076269329,1.039210916
234,0.071926355,1.033419371
235,0.052828416,1.029384136
236,0.049438491,1.029518604
237,0.041265979,1.028445482
238,0.017801911,1.025244236
239,0.001808897,1.024324417
240,0.004939616,1.026346922
241,0.008177355,1.027288079
242,0.015457153,1.028543353
243,-0.054767981,1.011172056
244,0.038553074,1.03476429
245,-0.046632484,1.011921644
246,0.061555371,1.03822422
247,-0.015771464,1.015532613
248,-0.010900244,1.018044949
249,0.086131245,1.040026546
250,-0.036196813,1.010281801
251,0.047694489,1.033888817
252,0.046178252,1.03085947
253,0.032302424,1.02818203
254,0.058015496,1.033043146
255,0.053652808,1.030740857
256,0.038366184,1.028053403
257,0.035261169,1.028347731
258,0.014330462,1.025359392
259,0.012422308,1.02649951
260,-0.044499025,1.012193918
261,-0.013783753,1.018953562
262,0.071062401,1.038067102
263,0.06243448,1.032342434
264,0.081677526,1.034915924
265,0.007161006,1.015887976
266,0.102390774,1.03960073
267,0.08612369,1.032274961
268,0.103022702,1.035037756
269,0.111102849,1.034850359
270,0.072969705,1.027569532
271,0.100655362,1.034187078
272,0.095954336,1.033158541
273,0.06516017,1.028280497
274,-0.039494857,1.007410765
275,0.08127673,1.038039684
276,0.077515632,1.033821821
277,-0.034256443,1.009179473
278,-0.016075447,1.016071796
279,0.045182362,1.026982546
280,0.041520357,1.023389816
281,0.135187864,1.043662667
282,0.09750101,1.031616449
283,0.001997635,1.012323618
284,0.018055409,1.019016027
285,0.016254529,1.019142509
286,0.030189306,1.022138238
287,0.051824182,1.025423884
288,0.132805809,1.042482138
289,0.106926665,1.033978224
290,0.095793784,1.034375668
291,0.064549476,1.030442953
292,0.014758199,1.022064686
293,0.011726558,1.024684787
294,0.023240983,1.02776444
295,0.005051404,1.024726868
296,0.013021573,1.027239084
297,-0.071069881,1.007923603
298,0.029615939,1.033554316
299,0.036887467,1.032500863
300,0.002132356,1.02474761
301,-0.065839455,1.009409308
302,0.042127043,1.03572309
303,0.019932315,1.027776241
304,0.011007801,1.026723623
305,0.012381613,1.027406216
306,0.005561635,1.02631402
307,0.006567121,1.026904106
308,-0.067832515,1.009214878
309,0.032495841,1.034287095
310,0.02302064,1.029264331
311,0.013281479,1.027509212
312,0.008977592,1.027185202
313,0.006643474,1.027109981
314,0.00978905,1.027853966
315,0.008075312,1.027470827
316,0.012486801,1.028273582
317,0.066647932,1.039809227
318,-0.062443212,1.008023143
319,0.067201391,1.03956449
320,0.053685874,1.031586885
321,0.099528268,1.041197777
322,0.097028397,1.037647247
323,0.036406606,1.024744749
324,0.033886462,1.027189374
325,0.128304169,1.046102047
326,0.09328372,1.034353971
327,0.061963215,1.030620098
328,0.038336724,1.029246092
329,0.066005141,1.035687208
330,0.051812261,1.029581308
331,0.029385209,1.026141405
332,0.059690222,1.035490274
333,0.042350963,1.031648159
334,0.065409228,1.036264181
335,0.080385447,1.037228584
336,0.066348359,1.033639193
337,0.06405291,1.033792019
338,0.072992101,1.035341978
339,0.167317659,1.049458742
340,0.210277021,1.048791528
341,0.209698647,1.042546749
342,0.215352103,1.040832877
343,0.120564915,1.025207758
344,0.205295593,1.043710709
345,0.247683614,1.044826984
346,0.134350851,1.022280574
347,0.202502802,1.040992022
348,0.271004498,1.047127008
349,0.232603133,1.033107758
350,0.205707699,1.030222654
351,0.253294528,1.03913784
352,0.244536281,1.033566952
353,0.190392375,1.025751591
354,0.153289527,1.025528789
355,0.195149049,1.035938978
356,0.139868706,1.026078701
357,0.137629539,1.030374885
358,0.095100276,1.025911808
359,0.090240985,1.029384851
360,0.061089724,1.026853919
361,0.089032099,1.034216404
362,0.118501864,1.037902951
363,0.11011143,1.034369469
364,-0.02331996,1.006475925
365,0.005956605,1.016479611
366,0.171014562,1.053407431
367,0.024858564,1.013011456
368,0.195913181,1.05234015
369,0.160302728,1.035547972
370,0.182229549,1.03903985
371,0.208662689,1.040646553
372,0.17069909,1.03129971
373,0.20318003,1.03716445
374,0.115080714,1.016990542
375,0.227846161,1.04475522
376,0.187285468,1.031310201
377,0.169820115,1.030335903
378,0.17805849,1.033228397
379,0.156465128,1.029705882
380,0.172070637,1.033971667
381,0.187042594,1.035555363
382,0.067337349,1.011212587
383,0.181115255,1.041565061
384,0.162485465,1.03417635
385,0.123530336,1.029058814
386,0.141362175,1.034926653
387,0.161454573,1.037473679
388,0.1736148,1.037645817
389,0.19971481,1.040002465
390,0.218915552,1.039831996
391,0.234092891,1.03901124
392,0.095217578,1.010225058
393,0.123477958,1.02243495
394,0.251882344,1.048488617
395,0.236053437,1.036286116
396,0.234845117,1.035414934
397,0.229699641,1.033717155
398,0.167425901,1.023594379
399,0.175685257,1.031238079
400,0.17886889,1.032912493
401,0.188699409,1.034819126
402,0.153399915,1.027702451
403,0.21521695,1.041011453
404,0.170519695,1.028682232
405,0.194705158,1.036046028
406,0.133277863,1.019670606
407,0.240335226,1.044458866
408,0.120517679,1.014563084
409,0.251924932,1.046555161
410,0.149298579,1.017948627
411,0.167762563,1.025784731
412,0.210344344,1.032371998
413,0.177725405,1.023912907
414,0.152296156,1.021979928
415,0.129850805,1.021000624
416,0.160214752,1.028630018
417,0.257279396,1.046783686
418,0.074994788,1.007502317
419,0.120635673,1.024743319
420,0.157168269,1.034843922
421,0.126801923,1.028876781
422,0.160021663,1.036461234
423,0.190959454,1.039374352
424,0.13238129,1.027122736
425,0.101934589,1.025912762
426,0.128742278,1.033360124
427,0.125480577,1.031960368
428,0.104507804,1.028875828
429,0.104072876,1.030470848
430,0.152747393,1.038962603
431,0.246523231,1.051169157
432,0.201939106,1.034286976
433,0.210798383,1.03615737
434,0.198184252,1.032729149
435,0.232924312,1.038706779
436,0.253962189,1.038245201
437,0.231542766,1.031571865
438,0.234402388,1.032632709
439,0.217912868,1.029865265
440,0.215449095,1.030914545
441,0.202166289,1.029716969
442,0.225368202,1.034247637
443,0.254597157,1.037017226
444,0.246361524,1.032309055
445,0.216418654,1.027711153
446,0.110380605,1.010175705
447,0.155855775,1.025158167
448,0.312445521,1.053218365
449,0.273738384,1.033022046
450,0.175320148,1.014601111
451,0.205128431,1.025756001
452,0.333661318,1.047919512
453,0.272492617,1.02649045
454,0.257339805,1.026650667
455,0.224011496,1.019661903
456,0.288333774,1.031396627
457,0.317049444,1.029222488
458,0.374018788,1.033533096
459,0.313571334,1.01680541
460,0.287964493,1.017455101
461,0.14997974,1.000585675
462,0.277111411,1.036864519
463,0.272038698,1.029209614
464,0.250840724,1.025795937
465,0.250599742,1.027777672
466,0.23347874,1.026217699
467,0.13418214,1.010321856
468,0.179908186,1.025494814
469,0.167489275,1.022735119
470,0.264741063,1.043565869
471,0.241462752,1.032529116
472,0.231595248,1.031070709
473,0.180635959,1.024297476
474,0.216610327,1.034362316
475,0.233797401,1.035053492
476,0.121344075,1.012471795
477,0.165941849,1.02673769
478,0.312118709,1.052421331
479,0.295747519,1.035912037
480,0.142289251,1.007990241
481,0.331519306,1.047265887
482,0.334612548,1.033872128
483,0.151520938,1.001724839
484,0.186288163,1.020658493
485,0.239537269,1.030180931
486,0.341621488,1.044706821
487,0.107575335,0.998728991
488,0.081922144,1.01021111
489,0.161033183,1.029475451
490,0.22964412,1.041704893
491,0.133119076,1.021974087
492,0.129588217,1.027917385
493,0.025011137,1.008790255
494,0.039471865,1.017243385
495,0.138631672,1.040472865
496,0.097537048,1.02889359
497,0.016278312,1.012764454
498,0.112099193,1.038022399
499,0.095763497,1.031305075
500,0.113407336,1.034572244
501,0.094814047,1.030219793
502,0.062416151,1.02595067
503,-0.017205998,1.010052562
504,0.09873046,1.039032936
505,0.078991547,1.030797243
506,0.092349246,1.033330441
507,0.081613421,1.030550957
508,0.088461265,1.032025814
509,0.092836544,1.032261252
510,0.051294222,1.019896984
511,0.17499426,1.047044992
512,0.171065345,1.038449526
513,0.198903039,1.041059494
514,0.090477496,1.015963793
515,0.179530784,1.040490866
516,0.151056111,1.031434298
517,0.136617064,1.030419827
518,0.072916985,1.021957397
519,0.06566371,1.02583909
520,0.115418524,1.036011696
521,0.049146742,1.017841816
522,0.209406585,1.052407146
523,0.112538271,1.026076078
524,0.038005456,1.019023895
525,0.017150372,1.021511078
526,0.045290232,1.029286981
527,0.085533276,1.036809444
528,0.038690537,1.026872158
529,0.02864328,1.02782917
530,0.059561267,1.034099579
531,0.063454166,1.033156872
532,0.025260434,1.026522398
533,0.017366752,1.027522445
534,0.020524368,1.029161453
535,0.026164204,1.030590534
536,0.017025784,1.028803945
537,0.014266342,1.02892971
538,0.011599839,1.028861761
539,-0.005125418,1.026542425
540,-0.001743466,1.028230906
541,-0.008507565,1.025799513
542,-0.007102042,1.026473522
543,-0.003940076,1.027015209
544,-0.002149895,1.027160645
545,-0.000923276,1.027224541
546,-0.059271023,1.011818171
547,0.024138421,1.033200622
548,0.02002345,1.029452801
549,0.007011324,1.026908636
550,0.007019088,1.027414799
551,0.012268797,1.028347492
552,-0.05789654,1.011036992
553,-0.043603137,1.01521039
554,0.080393165,1.042189837
555,0.062605187,1.032694817
556,0.05608587,1.031065106
557,0.058079541,1.031217098
558,0.049745381,1.029472709
559,0.03677848,1.027705193
560,-0.044532284,1.009967804
561,0.068833083,1.037936926
562,0.051004738,1.030256748
563,0.03093493,1.02715838
564,-0.048761144,1.009908676
565,0.053462833,1.035848379
566,0.041449726,1.029954791
567,0.008547321,1.024631023
568,0.010908008,1.026859283
569,0.022772312,1.029177308
570,0.009400323,1.026497841
571,0.005100816,1.026509523
572,-0.064120904,1.010066986
573,-0.043530598,1.015430927
574,-0.017612174,1.020613194
575,-0.016346902,1.019967318
576,-0.009233862,1.02094388
577,-0.00844942,1.020475149
578,0.051056385,1.034152031
579,-0.023077041,1.015253782
580,-0.015979826,1.01858592
581,-0.007638142,1.020173788
582,0.054050237,1.034337282
583,-0.020036414,1.015432119
584,0.00226903,1.021428347
585,0.011075333,1.022278428
586,0.077306896,1.036768675
587,0.054653063,1.029416323
588,0.031689584,1.026101828
589,0.017633423,1.025118113
590,0.028960526,1.028182745
591,0.020759955,1.026575089
592,0.004846632,1.024488211
593,0.021741182,1.028375626
594,0.002084672,1.024488688
595,0.014799222,1.027616024
596,0.026764065,1.029136419
597,0.022607699,1.027604818
598,-0.035008773,1.014215231
599,0.044923246,1.034069061
600,0.027593344,1.028087378
601,0.008959129,1.025445938
602,0.027905777,1.029718637
603,0.024233714,1.028484941
604,0.026655823,1.02895236
605,0.008755416,1.025892258
606,0.008567199,1.026893139
607,0.017683163,1.02870059
608,0.0170618,1.028202772
609,0.061298683,1.039910793
610,-0.071128502,1.007430673
611,-0.046219096,1.014775276
612,-0.033707723,1.016778946
613,0.055221245,1.03728056
614,-0.033676192,1.01319921
615,-0.015830174,1.018333912
616,0.085602209,1.04078877
617,-0.006374523,1.015482426
618,0.10835278,1.042727113
619,0.102590859,1.035600901
