,0,1
0,0.00318817602247113,0.0531617984983093
1,0.0051857210019280306,18.79170809153062
2,0.00884846789276062,18.79170809153062
3,0.012686598119189336,6.268077240793784
4,0.01614516167453546,18.79170809153062
5,0.0191209702999364,18.79170809153062
6,0.030373690009454973,2.1796337384306814
7,0.03600637961177982,6.268077240793784
8,0.042947795265092036,0.15948539549492788
9,0.0431581766874565,6.268077240793784
10,0.04157481231894202,0.4587814882471683
11,0.04090233959337535,6.268077240793784
12,0.0396120777462304,0.15948539549492788
13,0.03673628247045631,6.268077240793784
14,0.034685508204213344,6.268077240793784
15,0.03364011997040814,0.15948539549492788
16,0.030053118059750156,0.15948539549492788
17,0.02757020085494395,0.4587814882471683
18,0.024785048197197446,0.33000297888847824
19,0.02271030580278232,0.36173342434995764
20,0.023724477240605706,2.764413521912083
21,0.022725001034500397,0.36173342434995764
22,0.022482266998012822,0.36173342434995764
23,0.022901583434595384,0.4587814882471683
24,0.020365777428922302,0.4587814882471683
25,0.018901233119216786,2.1796337384306814
26,0.012343455118865598,0.4587814882471683
27,0.009454894791394407,0.1063235969966186
28,0.003695551122258589,9.400549624998574
29,0.001167286513753355,-0.0531617984983093
30,0.005617813846432444,18.79170809153062
31,0.014277545388128804,0.48230814080721385
32,0.02801825081468022,2.0733101414340624
33,0.036018052844275956,2.0733101414340624
34,0.041938862836016805,2.0733101414340624
35,0.051362721456124805,0.48230814080721385
36,0.06389341224754748,0.039270272503861475
37,0.07589205596742307,12.014566460617901
38,0.08042338269587193,0.0832319317154444
39,0.0856446211745099,0.0832319317154444
40,0.08880121194650913,0.0832319317154444
41,0.09492176098049843,0.0832319317154444
42,0.10096618838717648,12.014566460617901
43,0.10643003852270193,12.014566460617901
44,0.10634082556368028,12.014566460617901
45,0.1062748946753183,12.014566460617901
46,0.09715558380894107,12.014566460617901
47,0.09632941528318992,12.014566460617901
48,0.09300816313274918,12.014566460617901
49,0.08679598244832647,12.014566460617901
50,0.07932976831027376,0.0832319317154444
51,0.0783373018156389,0.0832319317154444
52,0.07379755366739268,0.0832319317154444
53,0.06570937967326199,12.014566460617901
54,0.05687270146894191,12.014566460617901
55,0.04401573335141445,12.014566460617901
56,0.03142173666655307,0.0832319317154444
57,0.0211559419306166,12.014566460617901
58,0.011895020989043732,0.0832319317154444
59,0.007070005041348575,12.014566460617901
60,0.00106898580162084,12.014566460617901
61,0.0051295782071192775,0.15948539549492788
62,0.010494920939487305,0.15948539549492788
63,0.018222102334604036,2.2327955369289905
64,0.027744301036079434,0.4478583795533951
65,0.03766422133496625,6.268077240793784
66,0.04879089152081826,2.2327955369289905
67,0.056903779833836446,2.2327955369289905
68,0.06607744548741457,2.2327955369289905
69,0.07950008109820274,2.2327955369289905
70,0.08983206999592953,2.2327955369289905
71,0.09519150527324462,0.4478583795533951
72,0.09580596895675449,0.4478583795533951
73,0.10241078456211815,2.2327955369289905
74,0.09757357402898804,0.4478583795533951
75,0.10559930416610162,2.2327955369289905
