DateTime,Quality status,Resolution code,Net regulation volume,System imbalance,Alpha,Marginal incremental price,Marginal decremental price,Strategic reserve price,Positive imbalance price,Negative imbalance price
01/01/2019 00:00,Validated,PT15M,10.141,-109.563,0,88.17,6.48,,88.17,88.17
01/01/2019 00:15,Validated,PT15M,142.941,-154.044,1.57,88.17,0,,88.17,89.74
01/01/2019 00:30,Validated,PT15M,39.804,-12.001,0,88.17,6.48,,88.17,88.17
01/01/2019 00:45,Validated,PT15M,-52.582,78.415,0,88.17,6.48,,6.48,6.48
01/01/2019 01:00,Validated,PT15M,86.997,-113.194,0,88.17,6.48,,88.17,88.17
01/01/2019 01:15,Validated,PT15M,14.45,-0.506,0,88.17,6.48,,88.17,88.17
01/01/2019 01:30,Validated,PT15M,-49.539,57.915,0,88.17,6.48,,6.48,6.48
01/01/2019 01:45,Validated,PT15M,-109.952,139.986,0,0,6.48,,6.48,6.48
01/01/2019 02:00,Validated,PT15M,-44.003,20.354,0,88.17,6.48,,6.48,6.48
01/01/2019 02:15,Validated,PT15M,-90.779,102.515,0,88.17,6.48,,6.48,6.48
01/01/2019 02:30,Validated,PT15M,-96.458,127.468,0,0,6.48,,6.48,6.48
01/01/2019 02:45,Validated,PT15M,-145.004,202.546,0.87,0,6.48,,5.61,6.48
01/01/2019 03:00,Validated,PT15M,-43.307,-13.7,0,82.33,3.03,,3.03,3.03
01/01/2019 03:15,Validated,PT15M,14.869,8.073,0,82.33,3.03,,82.33,82.33
01/01/2019 03:30,Validated,PT15M,-53.564,69.015,0,82.33,3.03,,3.03,3.03
01/01/2019 03:45,Validated,PT15M,-132.677,160.513,0.82,0,3.03,,2.21,3.03
01/01/2019 04:00,Validated,PT15M,-98.631,92.576,0,0,3.03,,3.03,3.03
01/01/2019 04:15,Validated,PT15M,-18.98,26.061,0,82.33,3.03,,3.03,3.03
01/01/2019 04:30,Validated,PT15M,-52.134,58.586,0,82.33,3.03,,3.03,3.03
01/01/2019 04:45,Validated,PT15M,-27.291,62.017,0,82.33,3.03,,3.03,3.03
01/01/2019 05:00,Validated,PT15M,144.654,-170.54,0.64,82.33,0,,82.33,82.97
01/01/2019 05:15,Validated,PT15M,56.389,-43.491,0,82.33,3.03,,82.33,82.33
01/01/2019 05:30,Validated,PT15M,-5.229,18.439,0,82.33,3.03,,3.03,3.03
01/01/2019 05:45,Validated,PT15M,-56.234,61.801,0,0,3.03,,3.03,3.03
01/01/2019 06:00,Validated,PT15M,-180.201,201.085,0.7,0,3.03,,2.34,3.03
01/01/2019 06:15,Validated,PT15M,-178.456,183.886,0.97,0,3.03,,2.06,3.03
01/01/2019 06:30,Validated,PT15M,-147.308,165.962,1.17,0,3.03,,1.86,3.03
01/01/2019 06:45,Validated,PT15M,-254.588,298.385,1.88,0,3.03,,1.15,3.03
01/01/2019 07:00,Validated,PT15M,-40.97,54.764,0,88.17,6.48,,6.48,6.48
01/01/2019 07:15,Validated,PT15M,-131.707,196.924,1.97,0,6.48,,4.51,6.48
01/01/2019 07:30,Validated,PT15M,-145,210.996,2.34,0,6.48,,4.14,6.48
01/01/2019 07:45,Validated,PT15M,-150.994,206.465,2.66,0,6.48,,3.82,6.48
01/01/2019 08:00,Validated,PT15M,-112.349,112.893,0,82.33,3.03,,3.03,3.03
01/01/2019 08:15,Validated,PT15M,-70.135,85.256,0,82.33,3.03,,3.03,3.03
01/01/2019 08:30,Validated,PT15M,-43.176,50.546,0,82.33,3.03,,3.03,3.03
01/01/2019 08:45,Validated,PT15M,-26.199,29.408,0,82.33,3.03,,3.03,3.03
01/01/2019 09:00,Validated,PT15M,-23.503,38.877,0,82.33,3.03,,3.03,3.03
01/01/2019 09:15,Validated,PT15M,-33.455,39.035,0,82.33,3.03,,3.03,3.03
01/01/2019 09:30,Validated,PT15M,-17.717,23.593,0,82.33,3.03,,3.03,3.03
01/01/2019 09:45,Validated,PT15M,-57.65,54.562,0,82.33,3.03,,3.03,3.03
01/01/2019 10:00,Validated,PT15M,-92.806,165.391,0.37,88.17,6.48,,6.11,6.48
01/01/2019 10:15,Validated,PT15M,-113.586,119.151,0,88.17,1.2,,1.2,1.2
01/01/2019 10:30,Validated,PT15M,-78.444,80.295,0,88.17,1.2,,1.2,1.2
01/01/2019 10:45,Validated,PT15M,2.519,65.534,0,88.17,6.48,,88.17,88.17
01/01/2019 11:00,Validated,PT15M,-62.594,15.348,0,88.17,6.48,,6.48,6.48
01/01/2019 11:15,Validated,PT15M,-74.416,61.216,0,88.17,6.48,,6.48,6.48
01/01/2019 11:30,Validated,PT15M,-10.924,30.023,0,88.17,6.48,,6.48,6.48
01/01/2019 11:45,Validated,PT15M,24.187,4.561,0,88.17,6.48,,88.17,88.17
01/01/2019 12:00,Validated,PT15M,-36.432,31.344,0,88.17,6.48,,6.48,6.48
01/01/2019 12:15,Validated,PT15M,-70.21,78.244,0,88.17,6.48,,6.48,6.48
01/01/2019 12:30,Validated,PT15M,-44.253,91.378,0,88.17,6.48,,6.48,6.48
01/01/2019 12:45,Validated,PT15M,-55.123,28.562,0,88.17,6.48,,6.48,6.48
01/01/2019 13:00,Validated,PT15M,-33.05,58.565,0,88.17,6.48,,6.48,6.48
01/01/2019 13:15,Validated,PT15M,-1.872,6.899,0,88.17,6.48,,6.48,6.48
01/01/2019 13:30,Validated,PT15M,118.082,-189.364,0.46,88.17,6.48,,88.17,88.63
01/01/2019 13:45,Validated,PT15M,188.61,-191.578,0.77,121.09,6.48,,121.09,121.86
01/01/2019 14:00,Validated,PT15M,148.926,-140.795,0.93,111.79,6.48,,111.79,112.72
01/01/2019 14:15,Validated,PT15M,129.217,-131.395,0,111.79,6.48,,111.79,111.79
01/01/2019 14:30,Validated,PT15M,127.301,-121.721,0,111.79,6.48,,111.79,111.79
01/01/2019 14:45,Validated,PT15M,61.204,-44.001,0,111.79,6.48,,111.79,111.79
01/01/2019 15:00,Validated,PT15M,44.389,-128.375,0,88.17,6.48,,88.17,88.17
01/01/2019 15:15,Validated,PT15M,145,-190.181,1.49,88.17,0,,88.17,89.66
01/01/2019 15:30,Validated,PT15M,134.903,-131.544,0,88.17,0,,88.17,88.17
01/01/2019 15:45,Validated,PT15M,66.944,-21.28,0,88.17,6.48,,88.17,88.17
01/01/2019 16:00,Validated,PT15M,-131.738,254.813,1.41,0,6.48,,5.07,6.48
01/01/2019 16:15,Validated,PT15M,-145,243.042,1.76,0,6.48,,4.72,6.48
01/01/2019 16:30,Validated,PT15M,-197.394,178.934,1.9,0,0,,-1.9,0
01/01/2019 16:45,Validated,PT15M,38.2,20.239,0,88.17,6.48,,88.17,88.17
01/01/2019 17:00,Validated,PT15M,-215.513,159.168,1.96,88.17,0,,-1.96,0
01/01/2019 17:15,Validated,PT15M,-74.726,-112.305,0,88.17,0,,0,0
01/01/2019 17:30,Validated,PT15M,106.456,-85.103,0,88.17,6.48,,88.17,88.17
01/01/2019 17:45,Validated,PT15M,-63.491,69.122,0,88.17,6.48,,6.48,6.48
01/01/2019 18:00,Validated,PT15M,78.939,-54.713,0,88.17,6.48,,88.17,88.17
01/01/2019 18:15,Validated,PT15M,-50.448,49.481,0,88.17,6.48,,6.48,6.48
01/01/2019 18:30,Validated,PT15M,13.683,1.602,0,88.17,6.48,,88.17,88.17
01/01/2019 18:45,Validated,PT15M,-76.549,113.454,0,88.17,6.48,,6.48,6.48
01/01/2019 19:00,Validated,PT15M,-97.491,99.851,0,0,6.48,,6.48,6.48
01/01/2019 19:15,Validated,PT15M,-142.558,182.124,0.61,0,6.48,,5.87,6.48
01/01/2019 19:30,Validated,PT15M,-78.217,80.826,0,88.17,6.48,,6.48,6.48
01/01/2019 19:45,Validated,PT15M,-99.46,180.272,0.84,88.17,6.48,,5.64,6.48
01/01/2019 20:00,Validated,PT15M,16.462,-74.794,0,82.33,3.03,,82.33,82.33
01/01/2019 20:15,Validated,PT15M,-54.859,118.922,0,82.33,3.03,,3.03,3.03
01/01/2019 20:30,Validated,PT15M,-136.184,152.535,1.15,0,3.03,,1.88,3.03
01/01/2019 20:45,Validated,PT15M,-142.032,189.155,1.34,0,3.03,,1.69,3.03
01/01/2019 21:00,Validated,PT15M,-192.127,225.745,1.68,82.33,0,,-1.68,0
01/01/2019 21:15,Validated,PT15M,-257.313,282.342,2.07,0,0,,-2.07,0
01/01/2019 21:30,Validated,PT15M,-195.787,206.059,2.37,82.33,0,,-2.37,0
01/01/2019 21:45,Validated,PT15M,-275.956,350.883,3.13,0,0,,-3.13,0
01/01/2019 22:00,Validated,PT15M,-227.402,121.518,0,88.17,0,,0,0
01/01/2019 22:15,Validated,PT15M,69.884,25.047,0,88.17,6.48,,88.17,88.17
01/01/2019 22:30,Validated,PT15M,-131.812,173.64,3.15,88.17,6.48,,3.33,6.48
01/01/2019 22:45,Validated,PT15M,-125.282,152.587,3.04,88.17,6.48,,3.44,6.48
01/01/2019 23:00,Validated,PT15M,-45.832,-77.623,0,88.17,0.7,,0.7,0.7
01/01/2019 23:15,Validated,PT15M,-16.033,65.334,0,88.17,6.48,,6.48,6.48
01/01/2019 23:30,Validated,PT15M,-145,197.652,2.01,0,6.48,,4.47,6.48
01/01/2019 23:45,Validated,PT15M,-142.684,261.193,1.55,0,6.48,,4.93,6.48
02/01/2019 00:00,Validated,PT15M,34.53,-314.62,2.26,91.19,6.83,,91.19,93.45
02/01/2019 00:15,Validated,PT15M,118.579,-10.693,0,218.21,6.83,,218.21,218.21
02/01/2019 00:30,Validated,PT15M,-115.994,149.624,2.19,0,6.83,,4.64,6.83
02/01/2019 00:45,Validated,PT15M,-174.491,209.202,2.36,0,6.83,,4.47,6.83
02/01/2019 01:00,Validated,PT15M,-68.407,103.623,0,91.19,6.83,,6.83,6.83
02/01/2019 01:15,Validated,PT15M,-154.893,167.061,2.59,91.19,6.83,,4.23,6.83
02/01/2019 01:30,Validated,PT15M,-157.036,174.317,2.52,0,6.83,,4.31,6.83
02/01/2019 01:45,Validated,PT15M,-171.886,187.888,2.25,0,6.83,,4.58,6.83
02/01/2019 02:00,Validated,PT15M,-143.43,262.385,2,0,6.83,,4.83,6.83
02/01/2019 02:15,Validated,PT15M,-222.709,234.326,2.45,0,6.83,,4.38,6.83
02/01/2019 02:30,Validated,PT15M,-158.973,202.682,2.61,91.19,6.83,,4.22,6.83
02/01/2019 02:45,Validated,PT15M,-198.063,206.178,2.6,0,6.83,,4.23,6.83
02/01/2019 03:00,Validated,PT15M,-107.406,107.831,0,83.72,3.03,,3.03,3.03
02/01/2019 03:15,Validated,PT15M,-215.402,288.021,3.06,0,3.03,,-0.03,3.03
02/01/2019 03:30,Validated,PT15M,-231.148,213.736,3.19,83.72,0.7,,-2.49,0.7
02/01/2019 03:45,Validated,PT15M,-171.458,215.324,3.28,83.72,3.03,,-0.25,3.03
02/01/2019 04:00,Validated,PT15M,-164.989,147.426,2.89,83.72,3.03,,0.14,3.03
02/01/2019 04:15,Validated,PT15M,-130.765,141.882,2.6,83.72,3.03,,0.43,3.03
02/01/2019 04:30,Validated,PT15M,-142.272,141.383,2.42,0,3.03,,0.61,3.03
02/01/2019 04:45,Validated,PT15M,-30.45,42.667,0,83.72,3.03,,3.03,3.03
02/01/2019 05:00,Validated,PT15M,46.564,-43.344,0,83.72,3.03,,83.72,83.72
02/01/2019 05:15,Validated,PT15M,-19.747,8.702,0,83.72,3.03,,3.03,3.03
02/01/2019 05:30,Validated,PT15M,97.931,-119.476,0,83.72,0,,83.72,83.72
02/01/2019 05:45,Validated,PT15M,145,-307.702,1.45,83.72,0,,83.72,85.18
02/01/2019 06:00,Validated,PT15M,131.149,-103.525,0,83.72,3.03,,83.72,83.72
02/01/2019 06:15,Validated,PT15M,33.086,-130.719,0,221.64,3.03,,221.64,221.64
02/01/2019 06:30,Validated,PT15M,165.659,-183.806,1.45,83.72,3.03,,83.72,85.17
02/01/2019 06:45,Validated,PT15M,-4.598,-5.02,0,221.64,3.03,,3.03,3.03
02/01/2019 07:00,Validated,PT15M,-60.798,107.11,0,150.78,6.83,,6.83,6.83
02/01/2019 07:15,Validated,PT15M,-119.817,82.839,0,0,6.83,,6.83,6.83
02/01/2019 07:30,Validated,PT15M,78.899,-248.411,1.97,91.19,6.83,,91.19,93.16
02/01/2019 07:45,Validated,PT15M,145,-302.084,1.94,91.19,0,,91.19,93.13
02/01/2019 08:00,Validated,PT15M,8.352,121.965,0,91.19,6.83,,91.19,91.19
02/01/2019 08:15,Validated,PT15M,13.961,-72.996,0,91.19,6.83,,91.19,91.19
02/01/2019 08:30,Validated,PT15M,-31.61,82.686,0,91.19,6.83,,6.83,6.83
02/01/2019 08:45,Validated,PT15M,32.303,8.026,0,91.19,6.83,,91.19,91.19
02/01/2019 09:00,Validated,PT15M,-82.927,113.857,0,83.72,3.03,,3.03,3.03
02/01/2019 09:15,Validated,PT15M,32.38,-27.247,0,83.72,3.03,,83.72,83.72
02/01/2019 09:30,Validated,PT15M,19.768,-19.174,0,83.72,3.03,,83.72,83.72
02/01/2019 09:45,Validated,PT15M,43.761,-40.214,0,83.72,3.03,,83.72,83.72
02/01/2019 10:00,Validated,PT15M,52.529,-123.284,0,83.72,3.03,,83.72,83.72
02/01/2019 10:15,Validated,PT15M,144.948,-516.752,2.54,83.72,0,,83.72,86.26
02/01/2019 10:30,Validated,PT15M,233.8,-418.646,3.94,1019.22,0,,1019.22,1023.16
02/01/2019 10:45,Validated,PT15M,331.16,-333.509,4.87,480.36,0,,480.36,485.23
02/01/2019 11:00,Validated,PT15M,340.745,-376.039,5.94,480.36,0,,480.36,486.3
02/01/2019 11:15,Validated,PT15M,345,-558.903,8.54,480.36,0,,480.36,488.9
02/01/2019 11:30,Validated,PT15M,504.981,-509.251,10.7,480.36,0,,480.36,491.06
02/01/2019 11:45,Validated,PT15M,368.296,-359.587,11.76,480.36,3.03,,480.36,492.12
02/01/2019 12:00,Validated,PT15M,378.337,-378.726,12.83,480.36,6.83,,480.36,493.19
02/01/2019 12:15,Validated,PT15M,462.511,-483.539,12.55,480.36,6.83,,480.36,492.91
02/01/2019 12:30,Validated,PT15M,446.929,-429.948,12.63,480.36,6.83,,480.36,492.99
02/01/2019 12:45,Validated,PT15M,427.16,-422.729,13.19,480.36,6.83,,480.36,493.55
02/01/2019 13:00,Validated,PT15M,520.371,-587.154,14.89,480.36,0,,480.36,495.25
02/01/2019 13:15,Validated,PT15M,517.606,-515.719,14.5,480.36,3.03,,480.36,494.86
02/01/2019 13:30,Validated,PT15M,279.921,-255.303,12.88,480.36,3.03,,480.36,493.24
02/01/2019 13:45,Validated,PT15M,352.359,-364.87,12.92,480.36,3.03,,480.36,493.28
02/01/2019 14:00,Validated,PT15M,375.794,-363.68,12.82,480.36,3.03,,480.36,493.18
02/01/2019 14:15,Validated,PT15M,317.622,-305.956,11.65,480.36,3.03,,480.36,492.01
02/01/2019 14:30,Validated,PT15M,245.294,-238.629,10.59,480.36,3.03,,480.36,490.95
02/01/2019 14:45,Validated,PT15M,296.34,-312.435,9.91,480.36,3.03,,480.36,490.27
02/01/2019 15:00,Validated,PT15M,209.856,-194.891,7.36,480.36,6.83,,480.36,487.72
02/01/2019 15:15,Validated,PT15M,324.942,-403.362,6.5,480.36,6.83,,480.36,486.86
02/01/2019 15:30,Validated,PT15M,409,-504.917,8.08,480.36,0,,480.36,488.44
02/01/2019 15:45,Validated,PT15M,328.417,-318.727,7.81,480.36,6.83,,480.36,488.17
02/01/2019 16:00,Validated,PT15M,169.734,-162.559,6.93,480.36,6.83,,480.36,487.29
02/01/2019 16:15,Validated,PT15M,173.55,-163.294,6.37,480.36,6.83,,480.36,486.73
02/01/2019 16:30,Validated,PT15M,107.161,-107.593,0,480.36,6.83,,480.36,480.36
02/01/2019 16:45,Validated,PT15M,271.892,-287.288,5.87,485.39,6.83,,485.39,491.26
02/01/2019 17:00,Validated,PT15M,-81.829,18.416,0,91.19,6.83,,6.83,6.83
02/01/2019 17:15,Validated,PT15M,90.706,-121.64,0,91.19,6.83,,91.19,91.19
02/01/2019 17:30,Validated,PT15M,145.318,-237.689,2.67,91.19,0,,91.19,93.86
02/01/2019 17:45,Validated,PT15M,155.64,-360.375,2.91,91.19,0,,91.19,94.1
02/01/2019 18:00,Validated,PT15M,204.361,-182.603,2.96,272.53,6.83,,272.53,275.49
02/01/2019 18:15,Validated,PT15M,57.284,-64.997,0,194.34,6.83,,194.34,194.34
02/01/2019 18:30,Validated,PT15M,-12.139,17.75,0,194.34,6.83,,6.83,6.83
02/01/2019 18:45,Validated,PT15M,-34.572,6.551,0,91.19,6.83,,6.83,6.83
02/01/2019 19:00,Validated,PT15M,144.899,-337.491,2.94,91.19,0,,91.19,94.13
02/01/2019 19:15,Validated,PT15M,217.773,-225.18,3.24,272.53,6.83,,272.53,275.77
02/01/2019 19:30,Validated,PT15M,44.255,-49.792,0,194.34,6.83,,194.34,194.34
02/01/2019 19:45,Validated,PT15M,-1.081,24.423,0,194.34,6.83,,6.83,6.83
02/01/2019 20:00,Validated,PT15M,113.241,-130.199,0,194.34,6.83,,194.34,194.34
02/01/2019 20:15,Validated,PT15M,-81.764,95.341,0,91.19,6.83,,6.83,6.83
02/01/2019 20:30,Validated,PT15M,8.318,-8.536,0,91.19,6.83,,91.19,91.19
02/01/2019 20:45,Validated,PT15M,50.75,-117.014,0,91.19,6.83,,91.19,91.19
02/01/2019 21:00,Validated,PT15M,50.152,7.932,0,91.19,6.83,,91.19,91.19
02/01/2019 21:15,Validated,PT15M,-11.63,20.978,0,91.19,6.83,,6.83,6.83
02/01/2019 21:30,Validated,PT15M,-40.039,44.471,0,91.19,6.83,,6.83,6.83
02/01/2019 21:45,Validated,PT15M,24.339,-9.636,0,91.19,6.83,,91.19,91.19
02/01/2019 22:00,Validated,PT15M,81.11,-113.933,0,91.19,6.83,,91.19,91.19
02/01/2019 22:15,Validated,PT15M,143.478,-154.517,0.44,91.19,0,,91.19,91.63
02/01/2019 22:30,Validated,PT15M,78.853,-59.286,0,91.19,6.83,,91.19,91.19
02/01/2019 22:45,Validated,PT15M,-33.562,52.126,0,91.19,6.83,,6.83,6.83
02/01/2019 23:00,Validated,PT15M,165.206,-235.714,0.84,91.19,0,,91.19,92.03
02/01/2019 23:15,Validated,PT15M,111.951,-85.159,0,226.64,6.83,,226.64,226.64
02/01/2019 23:30,Validated,PT15M,-32.085,29.096,0,226.64,6.83,,6.83,6.83
02/01/2019 23:45,Validated,PT15M,4.645,-69.796,0,91.19,6.83,,91.19,91.19
03/01/2019 00:00,Validated,PT15M,-79.296,149.079,1.01,83.32,3.03,,2.03,3.03
03/01/2019 00:15,Validated,PT15M,50.056,-65.992,0,83.32,3.03,,83.32,83.32
03/01/2019 00:30,Validated,PT15M,-10.349,37.713,0,83.32,3.03,,3.03,3.03
03/01/2019 00:45,Validated,PT15M,-102.625,86.252,0,83.32,3.03,,3.03,3.03
03/01/2019 01:00,Validated,PT15M,-2.922,-31.26,0,83.32,3.03,,3.03,3.03
03/01/2019 01:15,Validated,PT15M,-38.357,51.97,0,83.32,3.03,,3.03,3.03
03/01/2019 01:30,Validated,PT15M,-48.98,58.659,0,83.32,3.03,,3.03,3.03
03/01/2019 01:45,Validated,PT15M,-79.037,94.872,0,83.32,3.03,,3.03,3.03
03/01/2019 02:00,Validated,PT15M,41.686,-62.107,0,83.32,3.03,,83.32,83.32
03/01/2019 02:15,Validated,PT15M,91.233,-77.29,0,83.32,3.03,,83.32,83.32
03/01/2019 02:30,Validated,PT15M,24.73,-10.85,0,83.32,3.03,,83.32,83.32
03/01/2019 02:45,Validated,PT15M,-12.493,21.429,0,83.32,3.03,,3.03,3.03
03/01/2019 03:00,Validated,PT15M,-26.205,22.129,0,83.32,3.03,,3.03,3.03
03/01/2019 03:15,Validated,PT15M,-12.677,12.539,0,83.32,3.03,,3.03,3.03
03/01/2019 03:30,Validated,PT15M,-33.597,46.013,0,83.32,3.03,,3.03,3.03
03/01/2019 03:45,Validated,PT15M,-60.873,46.416,0,83.32,3.03,,3.03,3.03
03/01/2019 04:00,Validated,PT15M,48.263,-38.116,0,83.32,3.03,,83.32,83.32
03/01/2019 04:15,Validated,PT15M,31.788,-31.882,0,83.32,3.03,,83.32,83.32
03/01/2019 04:30,Validated,PT15M,41.459,-36.312,0,83.32,3.03,,83.32,83.32
03/01/2019 04:45,Validated,PT15M,87.588,-97.525,0,83.32,3.03,,83.32,83.32
03/01/2019 05:00,Validated,PT15M,-14.98,25.488,0,83.32,3.03,,3.03,3.03
03/01/2019 05:15,Validated,PT15M,53.399,-61.366,0,83.32,3.03,,83.32,83.32
03/01/2019 05:30,Validated,PT15M,151.332,-160.805,0.38,83.32,0,,83.32,83.71
03/01/2019 05:45,Validated,PT15M,123.347,-103.904,0,83.32,3.03,,83.32,83.32
03/01/2019 06:00,Validated,PT15M,86.879,-81.945,0,83.32,3.03,,83.32,83.32
03/01/2019 06:15,Validated,PT15M,217.05,-240.869,0.97,83.32,3.03,,83.32,84.3
03/01/2019 06:30,Validated,PT15M,112.224,-77.506,0,83.32,3.03,,83.32,83.32
03/01/2019 06:45,Validated,PT15M,48.484,-48.019,0,83.32,3.03,,83.32,83.32
03/01/2019 07:00,Validated,PT15M,105.688,13.792,0,90.04,6.83,,90.04,90.04
03/01/2019 07:15,Validated,PT15M,-164.586,192.446,1.22,90.04,6.83,,5.6,6.83
03/01/2019 07:30,Validated,PT15M,6.984,8.662,0,90.04,6.83,,90.04,90.04
03/01/2019 07:45,Validated,PT15M,-15.662,1.992,0,90.04,6.83,,6.83,6.83
03/01/2019 08:00,Validated,PT15M,-49.926,73.182,0,90.04,6.83,,6.83,6.83
03/01/2019 08:15,Validated,PT15M,79.977,-90.386,0,90.04,6.83,,90.04,90.04
03/01/2019 08:30,Validated,PT15M,45.422,-20.087,0,90.04,6.83,,90.04,90.04
03/01/2019 08:45,Validated,PT15M,-21.71,7.949,0,90.04,6.83,,6.83,6.83
03/01/2019 09:00,Validated,PT15M,-72.754,96.159,0,90.04,6.83,,6.83,6.83
03/01/2019 09:15,Validated,PT15M,-25.633,26.57,0,90.04,6.83,,6.83,6.83
03/01/2019 09:30,Validated,PT15M,19.391,-9.94,0,90.04,6.83,,90.04,90.04
03/01/2019 09:45,Validated,PT15M,20.668,-7.257,0,90.04,6.83,,90.04,90.04
03/01/2019 10:00,Validated,PT15M,-34.465,37.549,0,90.04,6.83,,6.83,6.83
03/01/2019 10:15,Validated,PT15M,5.034,2.751,0,90.04,6.83,,90.04,90.04
03/01/2019 10:30,Validated,PT15M,40.785,-30.75,0,90.04,6.83,,90.04,90.04
03/01/2019 10:45,Validated,PT15M,59.97,-63.605,0,90.04,6.83,,90.04,90.04
03/01/2019 11:00,Validated,PT15M,65.266,-54.223,0,90.04,6.83,,90.04,90.04
03/01/2019 11:15,Validated,PT15M,18.534,-9.402,0,90.04,6.83,,90.04,90.04
03/01/2019 11:30,Validated,PT15M,56.24,-45.197,0,90.04,6.83,,90.04,90.04
03/01/2019 11:45,Validated,PT15M,79.376,29.845,0,90.04,6.83,,90.04,90.04
03/01/2019 12:00,Validated,PT15M,171.661,-290.459,0.79,90.04,6.83,,90.04,90.83
03/01/2019 12:15,Validated,PT15M,102.89,-101.381,0,90.04,6.83,,90.04,90.04
03/01/2019 12:30,Validated,PT15M,98.967,-85.866,0,90.04,6.83,,90.04,90.04
03/01/2019 12:45,Validated,PT15M,-2.814,-81.773,0,90.04,6.83,,6.83,6.83
03/01/2019 13:00,Validated,PT15M,25.73,64.569,0,90.04,6.83,,90.04,90.04
03/01/2019 13:15,Validated,PT15M,-47.444,57.657,0,90.04,6.83,,6.83,6.83
03/01/2019 13:30,Validated,PT15M,122.806,-121.637,0,90.04,6.83,,90.04,90.04
03/01/2019 13:45,Validated,PT15M,-12.561,16.138,0,90.04,6.83,,6.83,6.83
03/01/2019 14:00,Validated,PT15M,-6.469,7.139,0,90.04,6.83,,6.83,6.83
03/01/2019 14:15,Validated,PT15M,29.731,-20.71,0,90.04,6.83,,90.04,90.04
03/01/2019 14:30,Validated,PT15M,-38.226,41.354,0,90.04,6.83,,6.83,6.83
03/01/2019 14:45,Validated,PT15M,53.393,-63.47,0,90.04,6.83,,90.04,90.04
03/01/2019 15:00,Validated,PT15M,55.062,-38.455,0,90.04,6.83,,90.04,90.04
03/01/2019 15:15,Validated,PT15M,19.481,-44.885,0,90.04,6.83,,90.04,90.04
03/01/2019 15:30,Validated,PT15M,43.183,-33.856,0,90.04,6.83,,90.04,90.04
03/01/2019 15:45,Validated,PT15M,99.616,-93.636,0,90.04,6.83,,90.04,90.04
03/01/2019 16:00,Validated,PT15M,7.16,-23.26,0,90.04,6.83,,90.04,90.04
03/01/2019 16:15,Validated,PT15M,32.129,-28.365,0,90.04,6.83,,90.04,90.04
03/01/2019 16:30,Validated,PT15M,14.224,-22.399,0,90.04,6.83,,90.04,90.04
03/01/2019 16:45,Validated,PT15M,78.617,-116.9,0,90.04,6.83,,90.04,90.04
03/01/2019 17:00,Validated,PT15M,-66.179,94.235,0,90.04,6.83,,6.83,6.83
03/01/2019 17:15,Validated,PT15M,-25.482,31.515,0,90.04,6.83,,6.83,6.83
03/01/2019 17:30,Validated,PT15M,66.563,-70.448,0,90.04,6.83,,90.04,90.04
03/01/2019 17:45,Validated,PT15M,104.236,-82.324,0,90.04,0,,90.04,90.04
03/01/2019 18:00,Validated,PT15M,46.301,-68.074,0,90.04,6.83,,90.04,90.04
03/01/2019 18:15,Validated,PT15M,-7.294,9.931,0,90.04,6.83,,6.83,6.83
03/01/2019 18:30,Validated,PT15M,27.846,-23.476,0,90.04,6.83,,90.04,90.04
03/01/2019 18:45,Validated,PT15M,44.398,-35.185,0,90.04,6.83,,90.04,90.04
03/01/2019 19:00,Validated,PT15M,129.048,-186.154,0.45,90.04,0,,90.04,90.49
03/01/2019 19:15,Validated,PT15M,85.379,-74.72,0,90.04,6.83,,90.04,90.04
03/01/2019 19:30,Validated,PT15M,19.85,-11.547,0,90.04,6.83,,90.04,90.04
03/01/2019 19:45,Validated,PT15M,3.552,26.687,0,90.04,6.83,,90.04,90.04
03/01/2019 20:00,Validated,PT15M,135.79,-216.514,0.75,133.5,6.83,,133.5,134.25
03/01/2019 20:15,Validated,PT15M,20.11,-15.366,0,124.2,6.83,,124.2,124.2
03/01/2019 20:30,Validated,PT15M,-14.611,26.278,0,90.04,6.83,,6.83,6.83
03/01/2019 20:45,Validated,PT15M,10.691,21.476,0,90.04,6.83,,90.04,90.04
03/01/2019 21:00,Validated,PT15M,100.992,-202.244,0.8,133.5,6.83,,133.5,134.3
03/01/2019 21:15,Validated,PT15M,-54.709,65.8,0,124.2,6.83,,6.83,6.83
03/01/2019 21:30,Validated,PT15M,-96.585,110.361,0,90.04,6.83,,6.83,6.83
03/01/2019 21:45,Validated,PT15M,-59.073,54.44,0,90.04,6.83,,6.83,6.83
03/01/2019 22:00,Validated,PT15M,-119.424,147.349,0.7,0,6.83,,6.13,6.83
03/01/2019 22:15,Validated,PT15M,23.539,-5.01,0,90.04,6.83,,90.04,90.04
03/01/2019 22:30,Validated,PT15M,18.355,-38.897,0,90.04,6.83,,90.04,90.04
03/01/2019 22:45,Validated,PT15M,-43.052,117.746,0,90.04,6.83,,6.83,6.83
03/01/2019 23:00,Validated,PT15M,-64.096,66.931,0,90.04,6.83,,6.83,6.83
03/01/2019 23:15,Validated,PT15M,-202.585,217.214,0.87,90.04,6.83,,5.96,6.83
03/01/2019 23:30,Validated,PT15M,-123.725,127.119,0,90.04,6.83,,6.83,6.83
03/01/2019 23:45,Validated,PT15M,-178.846,230.534,1.32,90.04,6.83,,5.51,6.83
04/01/2019 00:00,Validated,PT15M,98.881,-299.529,1.88,88.83,5.26,,88.83,90.71
